,composite_element_ref,methyl_itensity,unmethyl_intensity,detection_p_value
5901,cg05915281,279.055284508125,30273.4855224683,0.0
5902,cg05916196,3882.48552246827,539.161499476961,0.0
5903,cg05916783,311.968475962561,25511.4855224683,0.0
5904,cg05917963,281.822705572085,4194.485522468271,0.0
5905,cg05919661,189.861149634921,13140.4393791602,0.0
5906,cg05920090,2517.43937916106,24812.4393791602,0.0
5907,cg05920720,598.532560351502,426.99645316129096,0.0
5908,cg05921207,3844.4393791601897,12432.4393791602,0.0
5909,cg05921324,9985.43937916019,2707.4393791601997,0.0
5910,cg05921581,11177.485522468301,1732.5515445099802,0.0
5911,cg05921699,5669.439379160191,1164.0473675747098,0.0
5912,cg05922057,459.244685063013,13799.4393791602,0.0
5913,cg05922591,6223.485522468271,5704.485522468271,0.0
5914,cg05922972,303.564906202885,13238.485522468301,0.0
5915,cg05923056,314.946401918189,12386.485522468301,0.0
5916,cg05923103,359.983224291262,24329.4393791602,0.0
5917,cg05924191,3324.4393791601897,4028.4393791601897,0.0
5918,cg05924583,15281.485522468301,23689.4855224683,0.0
5919,cg05927017,1212.3602432303599,22242.4855224683,0.0
5920,cg05927159,262.843729242337,13528.4393791602,0.0
5921,cg05932408,12917.485522468301,9063.48552246827,0.0
5922,cg05932936,222.73227941735502,7077.439379160191,0.0
5923,cg05934874,178.762619507926,5633.439379160191,0.0
5924,cg05935584,20925.4855224683,19392.4855224683,0.0
5925,cg05936800,696.586246154078,468.696706607044,0.0
5926,cg05937182,222.73227941735502,13720.4393791602,0.0
5927,cg05937237,21496.4855224683,2597.48552570584,0.0
5928,cg05937453,13744.485522468301,10170.4855224683,0.0
5929,cg05938285,226.95769945632003,22845.4855224683,0.0
5930,cg05938725,274.130922822879,19718.4855224683,0.0
5931,cg05940463,388.121050941426,24384.4855224683,0.0
5932,cg05940536,191.355228052953,6846.439379160191,0.0
5933,cg05941634,401.671677204907,10269.4855224683,0.0
5934,cg05942574,3443.4855224682697,3678.48552246827,0.0
5935,cg05942970,17403.4855224683,7950.485522468271,0.0
5936,cg05944800,211.61068963339198,5277.43937916019,0.0
5937,cg05945622,274.071280255149,17168.4393791602,0.0
5938,cg05946081,224.13327864063,14593.485522468301,0.0
5939,cg05947740,13987.485522468301,14770.485522468301,0.0
5940,cg05948654,595.908541819045,363.153788244563,0.0
5941,cg05949173,1273.64361978326,444.51844359258905,0.0
5942,cg05949660,15872.485522468301,6571.485522468271,0.0
5943,cg05950276,2203.48601016257,286.443796734814,0.0
5944,cg05951646,204.89899853974399,8045.439379160191,0.0
5945,cg05951993,441.511878247823,21065.4393791602,0.0
5946,cg05953243,685.399137454099,1833.43954813346,0.0
5947,cg05953394,305.498696870628,6981.439379160191,0.0
5948,cg05955224,282.83960830061903,6934.485522468271,0.0
5949,cg05955301,3620.48552246827,12301.485522468301,0.0
5950,cg05957518,308.15907678306,33942.4855224683,0.0
5951,cg05958352,13638.485522468301,3789.48552246827,0.0
5952,cg05958582,22320.4855224683,21659.4855224683,0.0
5953,cg05958659,304.41848250359,10162.4855224683,0.0
5954,cg05959392,226.601351680895,10197.4855224683,0.0
5955,cg05959508,19786.4393791602,7010.439379160191,0.0
5956,cg05960024,5001.43937916019,310.557389010031,0.0
5957,cg05960806,275.349200060419,12872.485522468301,0.0
5958,cg05961212,504.984502833552,5763.439379160191,0.0
5959,cg05961595,19171.4855224683,23488.4855224683,0.0
5960,cg05961827,6813.485522468271,381.374466888936,0.0
5961,cg05964373,241.03389348412202,11408.485522468301,0.0
5962,cg05965188,1196.77440808525,328.875955653747,0.0
5963,cg05965402,408.462617613142,16668.4855224683,0.0
5964,cg05968233,248.23145535342002,4326.43937916019,0.0
5965,cg05969697,211.16687630126498,13358.4393791602,0.0
5966,cg05970437,222.91633403341498,16852.4855224683,0.0
5967,cg05970790,253.45484383010898,11763.4393791602,0.0
5968,cg05973262,13106.4393791602,5539.439379160191,0.0
5969,cg05976074,8740.43937916019,8359.43937916019,0.0
5970,cg05976325,11608.485522468301,461.248690470674,0.0
5971,cg05978187,375.55065792389297,26391.4855224683,0.0
5972,cg05982504,18869.4393791602,5683.439379160191,0.0
5973,cg05983247,257.932366866393,34318.4855224683,0.0
5974,cg05985767,5357.43937916019,518.810696546708,0.0
5975,cg05986149,374.40022526384905,8484.48552246827,0.0
5976,cg05988645,2126.43938063269,14467.4393791602,0.0
5977,cg05989054,5086.43937916019,11491.4393791602,0.0
5978,cg05989429,339.663494544703,30319.4855224683,0.0
5979,cg05990214,829.0570644333701,32271.4855224683,0.0
5980,cg05992340,1553.44749239422,323.080689518594,0.0
5981,cg05995267,870.2117690157901,21669.4855224683,0.0
5982,cg05996042,551.1491062705651,3169.48552246878,0.0
5983,cg05996238,23996.4855224683,12543.485522468301,0.0
5984,cg05997860,3818.4393791601897,5546.439379160191,0.0
5985,cg05998244,1156.04937201616,1129.07018707014,0.0
5986,cg05998426,248.803776367812,10025.4393791602,0.0
5987,cg05998983,1580.44512403281,448.76317367181196,0.0
5988,cg06000781,4943.485522468271,410.18330626637197,0.0
5989,cg06001166,23042.4855224683,2173.48621309313,0.0
5990,cg06003187,26063.4855224683,7712.485522468271,0.0
5991,cg06005396,5578.485522468271,22001.4855224683,0.0
5992,cg06005644,234.28828715873502,25934.4855224683,0.0
5993,cg06006444,260.679124172115,8106.439379160191,0.0
5994,cg06007645,7475.439379160191,2665.43937916023,0.0
5995,cg06011292,231.308869570014,8697.48552246827,0.0
5996,cg06015218,278.805797546265,6736.485522468271,0.0
5997,cg06018072,207.025426548805,5821.439379160191,0.0
5998,cg06020352,2264.4857593276997,5201.485522468271,0.0
5999,cg06021171,311.740769397279,822.679088576774,0.0
6000,cg06022562,3740.48552246827,6052.485522468271,0.0
6001,cg06023257,307.00085512619,23732.4855224683,0.0
6002,cg06025017,6093.439379160191,813.3793779840461,0.0
6003,cg06026755,4696.43937916019,373.60189410144403,0.0
6004,cg06027949,240.83670163308798,5518.485522468271,0.0
6005,cg06029655,11040.4393791602,1045.2244629197098,0.0
6006,cg06030619,1234.82614161172,21726.4855224683,0.0
6007,cg06034822,667.641256878519,18432.4855224683,0.0
6008,cg06037693,21113.4855224683,3838.48552246827,0.0
6009,cg06038049,224.67690307609502,22851.4393791602,0.0
6010,cg06038133,32825.4855224683,11861.485522468301,0.0
6011,cg06039392,972.9599173602451,2262.4857650796803,0.0
6012,cg06039624,223.08949294526002,21202.4855224683,0.0
6013,cg06041240,11134.485522468301,2751.48552283232,0.0
6014,cg06041363,559.702522967194,4903.485522468271,0.0
6015,cg06042828,3918.48552246827,352.36469982084196,0.0
6016,cg06043042,997.810639742067,35352.4855224683,0.0
6017,cg06043114,5341.43937916019,6886.439379160191,0.0
6018,cg06043190,246.051668641524,11751.485522468301,0.0
6019,cg06044117,256.396932424564,15633.485522468301,0.0
6020,cg06044899,20976.4855224683,14966.485522468301,0.0
6021,cg06044900,226.896978157807,14660.4393791602,0.0
6022,cg06048156,244.427399444641,15887.485522468301,0.0
6023,cg06048973,7536.485522468271,4350.485522468271,0.0
6024,cg06049972,309.380032749029,9206.43937916019,0.0
6025,cg06051311,2218.4393794472303,1081.7361663627698,0.0
6026,cg06051662,3018.4393791601897,4369.43937916019,0.0
6027,cg06055013,4050.48552246827,35609.4855224683,0.0
6028,cg06057707,24874.4393791602,4769.43937916019,0.0
6029,cg06058319,537.2800607128,13192.4393791602,0.0
6030,cg06058597,342.016430867214,34516.4855224683,0.0
6031,cg06059810,4849.485522468271,772.790800510056,0.0
6032,cg06060661,1411.48453434462,4723.43937916019,0.0
6033,cg06061892,199.133468858843,14821.4393791602,0.0
6034,cg06062132,347.827296731275,7572.485522468271,0.0
6035,cg06063714,11407.485522468301,12298.485522468301,0.0
6036,cg06063729,269.175666108667,12165.4393791602,0.0
6037,cg06066303,7714.439379160191,2882.4393791601897,0.0
6038,cg06066711,211.02920496726102,14715.485522468301,0.0
6039,cg06069187,269.814514992589,2567.48552735145,0.0
6040,cg06069731,2758.4855227969106,15933.485522468301,0.0
6041,cg06071083,2193.4860704224498,19034.4855224683,0.0
6042,cg06073471,200.956947857365,11189.4393791602,0.0
6043,cg06074920,4027.4393791601897,2382.43937917328,0.0
6044,cg06076054,190.792610387645,9747.43937916019,0.0
6045,cg06077733,203.997802178949,26643.4855224683,0.0
6046,cg06084117,9595.48552246827,1295.6945877658802,0.0
6047,cg06084557,192.488958207205,7617.439379160191,0.0
6048,cg06084735,169.50801115837402,11183.4393791602,0.0
6049,cg06087537,184.25571240075803,9709.43937916019,0.0
6050,cg06088032,371.734280371978,12772.485522468301,0.0
6051,cg06088314,19273.4855224683,1855.5060639072,0.0
6052,cg06090351,455.316235474552,15193.485522468301,0.0
6053,cg06090421,189.490733537014,8433.43937916019,0.0
6054,cg06090630,198.531776430153,18631.4393791602,0.0
6055,cg06090864,18367.4393791602,634.330795156296,0.0
6056,cg06092815,12983.485522468301,13999.485522468301,0.0
6057,cg06093279,390.94488190528506,12814.485522468301,0.0
6058,cg06094150,13924.4393791602,2703.43937916021,0.0
6059,cg06094757,575.309221515078,238.297344803456,0.0
6060,cg06095560,276.73490546804,7608.439379160191,0.0
6061,cg06096336,1387.6292430966,3892.48552246827,0.0
6062,cg06098051,3118.4855224694606,377.47861951011805,0.0
6063,cg06100291,273.740921108343,6674.439379160191,0.0
6064,cg06100324,36172.4855224683,4823.485522468271,0.0
6065,cg06100991,285.651326262129,15738.4393791602,0.0
6066,cg06101212,6513.439379160191,21001.4393791602,0.0
6067,cg06101225,296.863948639294,16845.4855224683,0.0
6068,cg06101324,3950.4393791601897,11764.4393791602,0.0
6069,cg06105085,415.83964338967996,14945.485522468301,0.0
6070,cg06106793,376.70584516615304,25646.4855224683,0.0
6071,cg06109724,821.4684053754311,27586.4855224683,0.0
6072,cg06110365,248.314133145177,11584.485522468301,0.0
6073,cg06110728,294.137681334378,10504.4855224683,0.0
6074,cg06111305,200.54932943068803,11846.4393791602,0.0
6075,cg06111454,14812.4393791602,6789.439379160191,0.0
6076,cg06112415,23986.4855224683,24966.4855224683,0.0
6077,cg06114765,626.19681636223,22974.4393791602,0.0
6078,cg06117855,578.914782768992,8789.43937916019,0.0
6079,cg06118312,249.090685423488,3582.4393791601897,0.0
6080,cg06119575,1123.32951298086,2702.43937916021,0.0
6081,cg06121469,271.444407626871,14234.4393791602,0.0
6082,cg06122080,433.86978323399,10271.4855224683,0.0
6083,cg06123346,1651.4416314134803,7041.439379160191,0.0
6084,cg06126510,853.6260507003379,2189.4393796444197,0.0
6085,cg06130787,3681.4393791601897,12356.4393791602,0.0
6086,cg06131859,1345.5341484205198,5306.43937916019,0.0
6087,cg06131936,3162.4393791601897,4936.43937916019,0.0
6088,cg06132324,193.442464679535,11446.4393791602,0.0
6089,cg06132342,13900.485522468301,5849.485522468271,0.0
6090,cg06132694,229.297260822045,13123.485522468301,0.0
6091,cg06134936,325.389408574576,12031.485522468301,0.0
6092,cg06134964,16440.4393791602,5741.439379160191,0.0
6093,cg06138027,203.223691482536,8462.43937916019,0.0
6094,cg06139836,10421.4855224683,12532.485522468301,0.0
6095,cg06140118,334.967599035953,25236.4393791602,0.0
6096,cg06141025,1575.4455060340197,4200.43937916019,0.0
6097,cg06141123,577.385290020588,12061.4393791602,0.0
6098,cg06142324,1184.93686586994,413.719296375231,0.0
6099,cg06143901,9456.48552246827,2776.48552272057,0.0
6100,cg06144905,5079.485522468271,5819.485522468271,0.0
6101,cg06145308,345.760656876016,22160.4855224683,0.0
6102,cg06145357,14646.485522468301,12463.485522468301,0.0
6103,cg06146910,176.12212329594502,15014.4393791602,0.0
6104,cg06147863,22551.4855224683,13789.485522468301,0.0
6105,cg06148175,3518.48552246827,10369.4855224683,0.0
6106,cg06148264,1135.23667014671,9780.43937916019,0.0
6107,cg06150468,837.6359560848599,24547.4393791602,0.0
6108,cg06150803,273.4040095309,3213.48552246851,0.0
6109,cg06151165,13657.485522468301,9290.48552246827,0.0
6110,cg06151964,12321.4393791602,5210.43937916019,0.0
6111,cg06154570,18013.4393791602,7871.439379160191,0.0
6112,cg06154597,4217.485522468271,14536.485522468301,0.0
6113,cg06156376,754.342140793347,28382.4855224683,0.0
6114,cg06161738,183.378245515863,13124.4393791602,0.0
6115,cg06161930,7035.485522468271,23506.4855224683,0.0
6116,cg06162003,317.358990396359,22550.4855224683,0.0
6117,cg06162422,5078.43937916019,6657.439379160191,0.0
6118,cg06165395,5223.485522468271,8352.48552246827,0.0
6119,cg06166767,1558.78555120577,11026.485522468301,0.0
6120,cg06166863,326.019337212635,22226.4855224683,0.0
6121,cg06168050,753.9488508689619,20218.4393791602,0.0
6122,cg06168324,295.496044404354,23085.4855224683,0.0
6123,cg06168449,220.10187710551799,2614.4393791603,0.0
6124,cg06171242,297.932254025472,13953.4393791602,0.0
6125,cg06171787,707.69791970854,23053.4855224683,0.0
6126,cg06172871,4694.43937916019,1073.8302507136698,0.0
6127,cg06173079,1100.3375320587402,24784.4855224683,0.0
6128,cg06175025,396.67384610904196,31909.4855224683,0.0
6129,cg06177698,1185.93209219504,1648.4417242802801,0.0
6130,cg06177968,593.59767544557,17081.4393791602,0.0
6131,cg06178072,17443.4393791602,2130.43938053363,0.0
6132,cg06179485,1874.50255110043,10177.4855224683,0.0
6133,cg06183267,11487.485522468301,5527.485522468271,0.0
6134,cg06185738,306.26967632588503,10588.4393791602,0.0
6135,cg06186808,19226.4855224683,1777.5289980200698,0.0
6136,cg06186861,273.081921838673,8877.43937916019,0.0
6137,cg06186973,209.932054273642,24332.4855224683,0.0
6138,cg06187947,1381.6805085547,31322.4855224683,0.0
6139,cg06188683,212.61397573166698,15429.485522468301,0.0
6140,cg06189133,11669.4393791602,2452.4393791634698,0.0
6141,cg06189265,332.74120649193503,14465.485522468301,0.0
6142,cg06189653,305.275655799305,8434.48552246827,0.0
6143,cg06190053,7566.485522468271,22915.4855224683,0.0
6144,cg06190732,991.2516751498661,1453.46703040082,0.0
6145,cg06191076,3334.4855224683,20503.4855224683,0.0
6146,cg06191203,272.199198381811,15689.485522468301,0.0
6147,cg06191990,1735.4400841854401,16075.4393791602,0.0
6148,cg06192619,26879.4855224683,3526.48552246827,0.0
6149,cg06192753,273.888281657289,3553.48552246827,0.0
6150,cg06193382,653.285396565848,25519.4855224683,0.0
6151,cg06193397,4335.43937916019,1520.45165016759,0.0
6152,cg06194186,3128.4855224692797,726.8666113628129,0.0
6153,cg06194808,6926.485522468271,10755.4855224683,0.0
6154,cg06196379,7135.439379160191,8508.43937916019,0.0
6155,cg06197006,240.152911957845,16928.4393791602,0.0
6156,cg06197492,3375.48552246828,907.992084001603,0.0
6157,cg06200013,323.49568553573397,10886.4393791602,0.0
6158,cg06200339,9079.43937916019,3947.4393791601897,0.0
6159,cg06200697,3198.4393791601897,10545.4393791602,0.0
6160,cg06201642,322.887271414324,17915.4855224683,0.0
6161,cg06202984,203.64038739277902,9101.43937916019,0.0
6162,cg06204948,9141.48552246827,11338.485522468301,0.0
6163,cg06206626,26212.4393791602,16430.4393791602,0.0
6164,cg06206628,11103.485522468301,2047.48834777557,0.0
6165,cg06207460,5495.485522468271,30026.4855224683,0.0
6166,cg06207804,24777.4855224683,24898.4855224683,0.0
6167,cg06208111,2737.48552291466,1145.43289218263,0.0
6168,cg06210526,3567.4393791601897,6148.439379160191,0.0
6169,cg06211616,348.332608039393,14497.4393791602,0.0
6170,cg06211871,300.186263689012,9902.48552246827,0.0
6171,cg06212607,230.419889046741,16854.4393791602,0.0
6172,cg06213287,445.12229414837196,4760.43937916019,0.0
6173,cg06213598,396.67384610904196,2013.48959494095,0.0
6174,cg06214007,705.2596548042669,2231.43937938674,0.0
6175,cg06214729,206.69963991056,14545.485522468301,0.0
6176,cg06215939,1532.8565379000102,9234.48552246827,0.0
6177,cg06216677,174.34623690700002,12734.4393791602,0.0
6178,cg06218044,292.425420361693,18009.4393791602,0.0
6179,cg06220208,4190.43937916019,3406.4393791601897,0.0
6180,cg06220235,35393.4855224683,22265.4855224683,0.0
6181,cg06220521,280.800305937082,21228.4393791602,0.0
6182,cg06220755,6987.485522468271,13357.485522468301,0.0
6183,cg06220958,894.478280095225,6731.439379160191,0.0
6184,cg06221259,1482.0424102337,3816.48552246827,0.0
6185,cg06222120,408.89192417001703,11570.485522468301,0.0
6186,cg06222800,2435.43937916479,1521.4514988754402,0.0
6187,cg06222851,281.569364924495,13326.485522468301,0.0
6188,cg06224510,464.89298205783206,2234.43937937465,0.0
6189,cg06225581,297.413797431535,13934.485522468301,0.0
6190,cg06226384,878.2620529419839,8985.43937916019,0.0
6191,cg06229674,12481.4393791602,841.389458153415,0.0
6192,cg06230736,466.26218064000705,16873.4855224683,0.0
6193,cg06233473,367.223505424966,7847.485522468271,0.0
6194,cg06233503,1813.43960678422,12115.4393791602,0.0
6195,cg06233985,545.7210117464659,595.254240039212,0.0
6196,cg06235429,15161.485522468301,3002.48552247615,0.0
6197,cg06235991,166.36456479334998,7969.439379160191,0.0
6198,cg06236061,645.0083339663839,10391.4393791602,0.0
6199,cg06236276,22521.4855224683,21165.4855224683,0.0
6200,cg06236748,441.511878247823,13149.4393791602,0.0
6201,cg06237414,581.214801771205,22785.4393791602,0.0
6202,cg06238491,5099.485522468271,13759.485522468301,0.0
6203,cg06240124,283.606017296231,26410.4855224683,0.0
6204,cg06240542,622.6378076585679,28210.4855224683,0.0
6205,cg06240849,233.163501160455,11288.485522468301,0.0
6206,cg06241300,3031.4393791601897,1355.52427504349,0.0
6207,cg06242000,186.211843172856,6685.439379160191,0.0
6208,cg06242827,187.293935554431,12528.4393791602,0.0
6209,cg06243393,4782.43937916019,257.02922667464696,0.0
6210,cg06243556,217.49428639079602,8479.48552246827,0.0
6211,cg06244417,16948.4855224683,7922.485522468271,0.0
6212,cg06244634,2251.48579919976,288.79826057632005,0.0
6213,cg06244906,8294.48552246827,12563.485522468301,0.0
6214,cg06245154,883.9761382828681,8628.43937916019,0.0
6215,cg06247172,236.66170985487202,18776.4393791602,0.0
6216,cg06248182,223.458367094422,7193.439379160191,0.0
